,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272774.85750493,84000000.0,False,,19,,,,2024-03-04T12:42:00.000Z,90.3875718456599,636330418.4573327,-29.3352,0.08352404,-1.71434263,29.81119338,32.32071095,38.26570163,25.53690805,6713335773.60925,0.2762,7592556035.04,,2024-03-04T12:42:00.000Z,,,,,,2024-03-04 19:43:53.662984
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459604032.0892868,515022252.2900631,True,,20,459604032.0892868,6157026792.063214,,2024-03-04T12:41:00.000Z,13.396372447113551,224770772.83952874,15.4928,1.01271364,2.50213927,9.28669949,-0.53494978,-5.32729644,169.84657224,6157026792.063214,0.2533,6899429910.23,,2024-03-04T12:41:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 19:43:53.662984
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644375.0,19644375.0,False,,1,,,,2024-03-04T12:48:00.000Z,65018.115772038655,43696172245.12917,90.9937,-0.06728586,4.42338745,27.07215975,50.98995376,49.93332184,55.61375165,1277240248019.3418,52.5095,1365380431212.81,,2024-03-04T12:48:00.000Z,,,,,,2024-03-04 19:48:56.705184
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T12:48:00.000Z,3504.4518819371638,17828876395.010788,47.3458,-0.05919744,2.24028932,14.44928022,52.00499811,56.49740942,58.75494303,421000797112.0729,17.3081,421000797112.07,,2024-03-04T12:48:00.000Z,,,,,,2024-03-04 19:48:56.705184
2,825,Tether USDt,USDT,tether,76751,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T12:47:00.000Z,1.00054232404096,87353891660.16682,28.2452,-0.01677113,0.00069965,0.06827659,0.08146341,-0.04488067,0.03432618,99569196861.00746,4.0935,102855829655.98,,2024-03-04T12:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 19:48:56.705184
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T12:47:00.000Z,418.2260324950937,1771961298.4477015,3.9542,-0.03994906,1.16948086,7.34117721,38.75107785,31.63391688,81.57634135,62542195693.13573,2.5712,62542195693.14,,2024-03-04T12:47:00.000Z,,,,,,2024-03-04 19:48:56.705184
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942446.2322949,571043504.0667281,True,,5,,,,2024-03-04T12:48:00.000Z,132.78994264242263,3222737020.8358064,12.5787,0.4497431,3.69485744,31.02347265,34.38732956,33.53352452,119.7831397,58818302029.08081,2.4181,75828834151.35,,2024-03-04T12:48:00.000Z,,,,,,2024-03-04 19:48:56.705184
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T12:48:00.000Z,0.652796843846773,2702628511.6958637,18.0413,-1.47059184,4.21933221,22.79600202,24.32728215,12.70917122,6.70114455,35684507092.17807,1.4685,65279684384.68,,2024-03-04T12:48:00.000Z,,,,,,2024-03-04 19:48:56.705184
6,3408,USDC,USDC,usd-coin,17008,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28878787153.309654,28878787153.309654,False,,7,,,,2024-03-04T12:48:00.000Z,0.9999185816098277,7340308768.951382,36.4202,-0.01121715,0.00367637,0.00091846,-0.01402217,-0.02490274,-0.00278928,28876435888.949505,1.1872,28876435888.95,,2024-03-04T12:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-04 19:48:56.705184
7,2010,Cardano,ADA,cardano,1086,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35485670834.303,36671429496.447,False,,8,,,,2024-03-04T12:47:00.000Z,0.778321977705806,1314389375.503238,37.0362,-0.69271554,6.77504271,33.89137466,48.77633224,38.35886386,94.40262524,27619277503.97195,1.1355,35024488996.76,,2024-03-04T12:47:00.000Z,,,,,,2024-03-04 19:48:56.705184
8,74,Dogecoin,DOGE,dogecoin,901,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143327356383.7052,143327356383.7052,True,,9,,,,2024-03-04T12:48:00.000Z,0.16116686013293308,4971923716.351023,67.5781,-0.60435068,14.35314498,90.65278889,103.48947786,94.69983956,80.81962582,23099619999.515667,0.9499,23099619999.52,,2024-03-04T12:48:00.000Z,,,,,,2024-03-04 19:48:56.705184
9,5805,Avalanche,AVAX,avalanche,674,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,377255658.28268355,435945298.28268355,False,,10,,,,2024-03-04T12:47:00.000Z,43.61222368065392,582018529.0220456,-19.7213,-0.05193305,1.70173357,18.79379876,21.92664179,17.6484168,97.51811908,16452958153.816734,0.6764,31400801050.07,,2024-03-04T12:47:00.000Z,,,,,,2024-03-04 19:48:56.705184
10,5994,Shiba Inu,SHIB,shiba-inu,749,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-04T12:47:00.000Z,2.6376436470777313e-05,4078743967.7746196,-6.4903,1.30113201,19.55601475,176.50470653,190.07702412,172.38417465,186.54736496,15543354707.202738,0.6392,15549808379.69,,2024-03-04T12:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-04 19:48:56.705184
11,6636,Polkadot,DOT,polkadot-new,697,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1285571578.5353236,1417832080.2436752,True,,12,,,,2024-03-04T12:47:00.000Z,10.10397040816933,807809593.3659341,45.7272,0.90527245,9.42635654,32.22190312,46.0455687,30.86846027,81.91661257,12989377187.104443,0.534,14325733382.54,,2024-03-04T12:47:00.000Z,,,,,,2024-03-04 19:48:56.705184
12,1958,TRON,TRX,tron,937,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87950429527.30116,87950540784.34041,True,,13,71659659264.0,10102507945.006021,,2024-03-04T12:47:00.000Z,0.14097901174477487,367448741.18983114,20.6288,-0.06314893,0.41737828,2.13907285,21.0562552,32.01366103,37.19476905,12399164637.287384,0.5099,12399180322.19,,2024-03-04T12:47:00.000Z,,,,,,2024-03-04 19:48:56.705184
13,1975,Chainlink,LINK,chainlink,1664,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-04T12:47:00.000Z,20.547210365894497,557652511.1354511,-28.6675,0.44695279,-0.14949572,12.45468281,14.98513919,43.00874967,33.699642,12063266598.703852,0.496,20547210365.89,,2024-03-04T12:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-04 19:48:56.705184
14,3890,Polygon,MATIC,polygon,1297,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9899142960.602293,10000000000.0,False,,15,,,,2024-03-04T12:47:00.000Z,1.1155330874180533,713811824.8882943,-15.6925,1.55687691,3.58832514,10.40647877,41.34931156,28.65796116,40.37858513,11042821509.633366,0.4544,11155330874.18,,2024-03-04T12:47:00.000Z,,,,,,2024-03-04 19:48:56.705184
15,11419,Toncoin,TON,toncoin,206,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3468174742.8465657,5103685945.121637,True,,16,3414166606.0,9311019662.315176,,2024-03-04T12:48:00.000Z,2.727172026682044,78959626.92060639,13.6531,0.47234872,2.97605292,28.18465027,33.787853,23.70200308,15.17929494,9458309142.336346,0.3892,13918629542.51,,2024-03-04T12:48:00.000Z,,,,,,2024-03-04 19:48:56.705184
16,1831,Bitcoin Cash,BCH,bitcoin-cash,849,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19659418.75,19659418.75,False,,17,,,,2024-03-04T12:47:00.000Z,453.6024702183004,1269933249.7070723,-54.6074,-0.91134584,-5.22264623,71.86067373,89.5111301,92.31731431,88.56696079,8917560908.055971,0.3666,9525651874.58,,2024-03-04T12:47:00.000Z,,,,,,2024-03-04 19:48:56.705184
17,7083,Uniswap,UNI,uniswap,951,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.35247538,2024-03-04T12:47:00.000Z,12.849812536357643,341642560.85878015,-24.2325,1.59942864,0.11530509,21.19994204,108.49373112,94.52937398,112.05069149,7693647154.01594,0.3163,12849812536.36,5688567267.77013,2024-03-04T12:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 19:48:56.705184
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272774.85750493,84000000.0,False,,19,,,,2024-03-04T12:48:00.000Z,90.28734345772237,635391789.0168731,-29.4066,-0.26789263,-1.6681435,29.65504757,32.16598705,38.11535325,25.46253361,6705891533.117635,0.2757,7584136850.45,,2024-03-04T12:48:00.000Z,,,,,,2024-03-04 19:48:56.705184
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459604032.0892868,515022252.2900631,True,,20,459604032.0892868,6143017382.705812,,2024-03-04T12:47:00.000Z,13.365890970931288,224580613.43479896,15.2468,0.5162625,2.27429246,8.90202838,-1.00936974,-5.57924552,169.76200485,6143017382.705812,0.2528,6883731271.71,,2024-03-04T12:47:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 19:48:56.705184
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644375.0,19644375.0,False,,1,,,,2024-03-04T12:53:00.000Z,65131.68828028141,43703236662.56868,90.0472,-0.08294944,4.55329786,27.3009355,51.26417884,50.08376929,55.6820538,1279471308960.9531,52.7046,1367765453885.91,,2024-03-04T12:53:00.000Z,,,,,,2024-03-04 19:53:58.078834
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T12:53:00.000Z,3508.150811151753,17811528780.061325,46.667,-0.02011508,2.30273223,14.57797491,52.18785919,56.595788,58.77922031,421445161081.1801,17.3604,421445161081.18,,2024-03-04T12:53:00.000Z,,,,,,2024-03-04 19:53:58.078834
2,825,Tether USDt,USDT,tether,76751,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T12:52:00.000Z,1.000518731427192,87337022240.26517,28.0367,-0.00610129,0.01970903,0.06068031,0.08140053,-0.04909907,0.04283745,99566849036.6843,4.1014,102853404333.43,,2024-03-04T12:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 19:53:58.078834
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T12:52:00.000Z,418.5901841834164,1770018746.614521,3.7411,0.08474042,1.27162251,7.26373726,38.8639835,31.6269414,81.61895266,62596651524.15416,2.5785,62596651524.15,,2024-03-04T12:52:00.000Z,,,,,,2024-03-04 19:53:58.078834
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942446.2322949,571043504.0667281,True,,5,,,,2024-03-04T12:53:00.000Z,132.90874156239562,3217352995.2998333,11.9429,0.24844748,3.79373812,31.11911405,34.60580477,33.38895247,119.91853007,58870923113.303406,2.425,75896673502.89,,2024-03-04T12:53:00.000Z,,,,,,2024-03-04 19:53:58.078834
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T12:53:00.000Z,0.6531756490431982,2705060374.664692,18.0782,-1.23796136,4.48020358,22.82045822,24.50450406,12.60828662,6.72869807,35705214111.28487,1.4692,65317564904.32,,2024-03-04T12:53:00.000Z,,,,,,2024-03-04 19:53:58.078834
6,3408,USDC,USDC,usd-coin,17008,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28878787153.309654,28878787153.309654,False,,7,,,,2024-03-04T12:53:00.000Z,0.9999267242801925,7331901511.730848,35.9,-0.01190046,-0.00397319,0.00710837,-0.02986266,-0.03496938,-0.00514822,28876671039.393826,1.1895,28876671039.39,,2024-03-04T12:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-04 19:53:58.078834
7,2010,Cardano,ADA,cardano,1086,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35485670834.303,36671429496.447,False,,8,,,,2024-03-04T12:52:00.000Z,0.7805847048767016,1316582891.7270536,37.3095,-0.49816007,7.25302252,33.92797559,49.18493356,38.56046514,94.82742566,27699571895.546185,1.1415,35126311719.45,,2024-03-04T12:52:00.000Z,,,,,,2024-03-04 19:53:58.078834
8,74,Dogecoin,DOGE,dogecoin,901,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143327356383.7052,143327356383.7052,True,,9,,,,2024-03-04T12:53:00.000Z,0.16216724848477976,4977545798.224129,67.6444,-0.26512336,15.38164708,91.56012066,104.60395432,95.78291467,81.76395547,23243003017.342907,0.9568,23243003017.34,,2024-03-04T12:53:00.000Z,,,,,,2024-03-04 19:53:58.078834
9,5805,Avalanche,AVAX,avalanche,674,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,377255658.28268355,435945298.28268355,False,,10,,,,2024-03-04T12:52:00.000Z,43.66952494005905,582420552.20065,-19.6028,0.09960374,2.14756275,18.82265237,22.0578203,17.46490471,97.75463764,16474575378.154043,0.6789,31442057956.84,,2024-03-04T12:52:00.000Z,,,,,,2024-03-04 19:53:58.078834
10,5994,Shiba Inu,SHIB,shiba-inu,749,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-04T12:52:00.000Z,2.664582059355381e-05,4093422814.512932,-6.1229,2.18097905,20.38724961,179.20947092,192.9257903,174.93863057,189.34854701,15702099918.195993,0.6464,15708619502.43,,2024-03-04T12:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-04 19:53:58.078834
11,6636,Polkadot,DOT,polkadot-new,697,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1285571578.5353236,1417832080.2436752,True,,12,,,,2024-03-04T12:52:00.000Z,10.13820176525525,809712613.0516845,46.3106,1.52007314,9.81564226,32.45999772,46.53600445,31.11846807,82.5505975,13033384046.868795,0.5369,14374267698.76,,2024-03-04T12:52:00.000Z,,,,,,2024-03-04 19:53:58.078834
12,1958,TRON,TRX,tron,937,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87950429527.30116,87950540784.34041,True,,13,71659659264.0,10095032743.33789,,2024-03-04T12:52:00.000Z,0.1408746964055044,367917128.7868826,20.6114,-0.14406323,0.40944722,1.98612184,20.94572527,31.74236669,37.09306951,12389990058.392262,0.51,12390005731.69,,2024-03-04T12:52:00.000Z,,,,,,2024-03-04 19:53:58.078834
13,1975,Chainlink,LINK,chainlink,1664,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-04T12:52:00.000Z,20.614335498737102,558187223.2999393,-28.5444,0.77780838,0.37919771,12.72311004,15.44867706,43.2576067,33.98606689,12102675762.212383,0.4988,20614335498.74,,2024-03-04T12:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-04 19:53:58.078834
